iter	Logloss
255	0.0002745212106
256	0.0002744999945
257	0.0002744999945
258	0.000274529021
259	0.0002744788158
260	0.0002744964097
261	0.0002744964097
262	0.0002745140037
263	0.0002745199626
264	0.000274492587
265	0.0002744841995
266	0.0002744841995
267	0.000274502408
268	0.0002744964734
269	0.0002744964734
270	0.0002745321167
271	0.0002744937881
272	0.0002745191306
273	0.0002744961755
274	0.0002745013943
275	0.0002745013943
276	0.0002744689198
277	0.0002744689198
278	0.0002744855711
279	0.0002744890416
280	0.0002744793105
281	0.0002744793105
282	0.0002744458391
283	0.0002744458391
284	0.000274485603
285	0.0002744620632
286	0.0002744597771
287	0.0002744597771
288	0.0002744597771
289	0.0002744597771
290	0.0002744597771
291	0.0002744652114
292	0.0002744652114
293	0.0002744639765
294	0.0002744639765
295	0.0002744408171
296	0.000274438679
297	0.000274463345
298	0.0002744490922
299	0.0002744490922
300	0.0002744490922
301	0.0002744054549
302	0.0002744417896
303	0.0002744417896
304	0.0002744083388
305	0.0002744362485
306	0.0002744362485
307	0.0002744118561
308	0.0002743788082
309	0.0002744096937
310	0.0002744096937
311	0.0002744096937
312	0.0002744108498
313	0.0002744108498
314	0.0002744191624
315	0.0002744191624
316	0.0002744191624
317	0.0002744191624
318	0.0002744191624
319	0.0002744344458
320	0.0002744344458
321	0.0002744096112
322	0.0002744096112
323	0.0002744096112
324	0.0002744136738
325	0.0002744136738
326	0.0002744136738
327	0.0002743907824
328	0.0002743907824
329	0.0002743943165
330	0.0002743739061
331	0.0002744207852
332	0.0002744066486
333	0.0002744066486
334	0.0002743967994
335	0.0002744181955
336	0.00027437581
337	0.00027437581
338	0.0002743591324
339	0.0002743591324
340	0.0002743731266
341	0.0002743731266
342	0.0002743731266
343	0.0002744148862
344	0.0002743834142
345	0.0002743739661
346	0.0002743523827
347	0.0002743735032
348	0.0002743250632
349	0.0002743510784
350	0.0002743544627
351	0.0002743580249
352	0.0002743296018
353	0.0002743290452
354	0.0002743290452
355	0.0002743290452
356	0.0002743147924
357	0.0002743147924
358	0.0002743147924
359	0.000274338439
360	0.0002743043999
361	0.0002743043999
362	0.0002743043999
363	0.0002743043999
364	0.0002743043999
365	0.0002742974009
366	0.0002742974009
367	0.0002743353902
368	0.0002743114588
369	0.0002743157969
370	0.000274299033
371	0.000274299033
372	0.0002742903719
373	0.0002742903719
374	0.0002742903719
375	0.0002742994191
376	0.0002743140766
377	0.0002743156001
378	0.0002743156001
379	0.0002743156001
380	0.0002743156001
381	0.0002743156001
382	0.0002742830338
383	0.0002742830338
384	0.0002742768218
385	0.0002742726562
386	0.0002742726562
387	0.00027428517
388	0.00027428517
389	0.0002743126881
390	0.0002742626047
391	0.0002742280726
392	0.0002742280726
393	0.0002742942471
394	0.0002742611318
395	0.000274255244
396	0.0002742345432
397	0.0002742321633
398	0.0002742073381
399	0.0002742246828
400	0.0002742367862
401	0.0002742022898
402	0.0002741986807
403	0.0002742077559
404	0.0002742038301
405	0.0002741952196
406	0.0002741901714
407	0.0002741696767
408	0.00027420725
409	0.0002741946968
410	0.0002741533982
411	0.0002741621024
412	0.0002741515543
413	0.000274169864
414	0.0002741834441
415	0.0002741578618
416	0.0002741213772
417	0.0002741282656
418	0.0002741304524
419	0.0002741083387
420	0.0002741390967
421	0.0002741306005
422	0.0002741113369
423	0.0002741113369
424	0.0002740940746
425	0.0002740940746
426	0.0002740975357
427	0.000274098141
428	0.000274098141
429	0.000274068378
430	0.000274068378
431	0.0002740911813
432	0.0002740911813
433	0.0002740810342
434	0.0002740810342
435	0.0002740810342
436	0.0002740810342
437	0.0002740888839
438	0.0002740888839
439	0.0002740888839
440	0.0002740888839
441	0.0002740888839
442	0.0002740941533
443	0.0002740589673
444	0.0002740775057
445	0.0002740901526
446	0.0002740640362
447	0.0002740506454
448	0.000274031543
449	0.0002740658951
450	0.0002740658951
451	0.0002740707747
452	0.0002740707747
453	0.0002740305442
454	0.0002740305442
455	0.0002740305442
456	0.0002740370803
457	0.0002740291575
458	0.0002740099914
459	0.0002740099914
460	0.0002740099914
461	0.0002740099914
462	0.000274031245
463	0.0002740240343
464	0.0002740339734
465	0.0002740339734
466	0.0002740339734
467	0.0002740339734
468	0.0002740339734
469	0.0002740339734
470	0.0002740339734
471	0.0002740339734
472	0.0002740268732
473	0.0002739900663
474	0.0002740142676
475	0.0002740485822
476	0.0002740076003
477	0.0002739851773
478	0.0002740102294
479	0.0002740047126
480	0.0002740047126
481	0.0002740047126
482	0.0002739961977
483	0.000274013488
484	0.0002740099801
485	0.0002740090001
486	0.0002739997955
487	0.0002739576293
488	0.0002739438806
489	0.0002739438806
490	0.0002739843247
491	0.0002739915823
492	0.0002739819617
493	0.0002739819617
494	0.0002739819617
495	0.0002739738591
496	0.0002739430055
497	0.0002739430055
498	0.0002739442123
499	0.0002739423421
500	0.0002739285615
501	0.0002739714755
502	0.0002739504092
503	0.0002739504092
504	0.0002739682899
505	0.0002739032622
506	0.000273904276
507	0.0002739456327
508	0.0002739456327
509	0.0002739255034
510	0.0002739019055
511	0.0002738856832
512	0.0002738959578
513	0.0002739235395
514	0.0002739060149
515	0.0002739011578
516	0.0002739023608
517	0.000273895613
518	0.0002738972076
519	0.0002738673641
520	0.0002738616768
521	0.0002738616768
522	0.0002738752288
523	0.0002738668956
524	0.0002738717265
525	0.000273875315
526	0.0002738646301
527	0.0002738482111
528	0.0002738314566
529	0.0002738422765
530	0.000273879981
531	0.0002738885709
532	0.000273830173
533	0.0002738292548
534	0.0002738624264
535	0.0002738514773
536	0.000273842224
537	0.0002738199304
538	0.0002738118595
539	0.0002738217462
540	0.0002738032715
541	0.0002738517752
542	0.0002737998966
543	0.0002737814145
544	0.0002737861441
545	0.0002737981558
546	0.0002738103679
547	0.0002737995162
548	0.0002738040229
549	0.0002737776742
550	0.000273772238
551	0.0002737480011
552	0.0002737734579
553	0.0002737750657
554	0.0002737708682
555	0.0002737887994
556	0.0002737405618
557	0.0002737261141
558	0.0002737652634
559	0.0002737533267
560	0.0002737737877
561	0.0002737645307
562	0.0002737289456
563	0.0002737489156
564	0.0002737189521
565	0.0002737061216
566	0.0002737618304
567	0.0002737254452
568	0.0002737421228
569	0.0002736984499
570	0.000273701465
571	0.0002737377603
572	0.0002737038411
573	0.0002737202732
574	0.0002737140238
575	0.000273683382
576	0.0002736853927
577	0.0002736768683
578	0.0002736656156
579	0.0002736849654
580	0.0002736964261
581	0.0002736735591
582	0.0002736955473
583	0.0002737089268
584	0.0002736431627
585	0.0002736455782
586	0.0002736473508
587	0.0002736595049
588	0.0002736434607
589	0.0002736636574
590	0.0002736336902
591	0.0002736256643
592	0.0002736247499
593	0.0002736187216
594	0.0002736167859
595	0.0002736300417
596	0.0002736264401
597	0.0002736402994
598	0.0002736139544
599	0.0002735694795
600	0.0002735900548
601	0.0002736090242
602	0.000273597511
603	0.0002735741174
604	0.0002735634025
605	0.000273598982
606	0.0002735757758
607	0.0002735835375
608	0.000273591078
609	0.0002736039647
610	0.0002735768739
611	0.0002735445624
612	0.0002735471709
613	0.000273552459
614	0.0002735688031
615	0.0002735693053
616	0.0002735551181
617	0.0002735519306
618	0.0002735557008
619	0.0002735126389
620	0.0002735338682
621	0.0002735206029
622	0.0002735336377
623	0.0002735352099
624	0.0002735017872
625	0.0002735221357
626	0.0002735041839
627	0.0002735100848
628	0.0002735450703
629	0.0002735048229
630	0.0002734995367
631	0.0002735211969
632	0.0002735034306
633	0.0002735061683
634	0.0002735025255
635	0.0002735371044
636	0.0002734985941
637	0.0002735576609
638	0.0002735279223
639	0.0002734923859
640	0.0002735052726
641	0.0002734836948
642	0.0002735057861
643	0.0002734958413
644	0.0002735289661
645	0.0002734805485
646	0.0002734787702
647	0.0002734980956
648	0.0002735283402
649	0.0002734998871
650	0.0002735181181
651	0.000273535549
652	0.000273489041
653	0.0002734630164
654	0.0002734796978
655	0.0002734489004
656	0.0002735033163
657	0.0002734575091
658	0.0002734705232
659	0.0002734447685
660	0.0002734502703
661	0.0002734383598
662	0.0002734595085
663	0.0002734503527
664	0.000273441686
665	0.0002734656755
666	0.0002734662077
667	0.0002734604511
668	0.0002734387552
669	0.0002734387571
670	0.0002734013262
671	0.0002734525976
672	0.0002734178407
673	0.0002734404867
674	0.0002734325283
675	0.0002733908099
676	0.0002734242007
677	0.0002734039815
678	0.0002734132441
679	0.0002734069553
680	0.000273429189
681	0.0002734076037
682	0.0002734109898
683	0.0002733741716
684	0.0002734120354
685	0.0002734036442
686	0.0002733681358
687	0.0002733646335
688	0.0002734034006
689	0.0002733817571
690	0.0002734102908
691	0.0002733493632
692	0.0002733604379
693	0.0002733543609
694	0.0002733412718
695	0.0002733569768
696	0.000273363824
697	0.0002733662769
698	0.0002733485481
699	0.0002733379775
700	0.0002733329423
701	0.0002733136638
702	0.0002733454112
703	0.0002733064306
704	0.000273343037
705	0.0002732999132
706	0.000273270658
707	0.0002732855892
708	0.0002732922434
709	0.0002732285068
710	0.0002732688853
711	0.0002732567407
712	0.0002732499591
713	0.0002732537293
714	0.0002732306618
715	0.0002732281095
716	0.0002732360511
717	0.000273226245
718	0.0002732163921
719	0.0002732549998
720	0.0002732039982
721	0.0002732206102
722	0.0002732326893
723	0.0002732098016
724	0.0002731790474
725	0.0002731873881
726	0.000273186067
727	0.0002731517935
728	0.0002731634435
729	0.0002731515687
730	0.0002731172053
731	0.000273157211
732	0.0002731224391
733	0.0002730999918
734	0.0002731173084
735	0.0002731144938
736	0.0002731048526
737	0.0002730779099
738	0.0002731085386
739	0.0002730841256
740	0.0002731026246
741	0.0002730872456
742	0.0002730368642
743	0.0002730629244
744	0.0002730534425
745	0.0002730305155
746	0.0002730606251
747	0.0002730420099
748	0.0002730622685
749	0.0002730593434
750	0.0002730364388
751	0.00027301865
752	0.0002730144094
753	0.0002730587119
754	0.0002730424259
755	0.0002730453979
756	0.0002730147411
757	0.0002730318328
758	0.0002730116361
759	0.0002730334837
760	0.0002730074029
761	0.0002730367106
762	0.0002729838069
763	0.0002730094998
764	0.0002729937816
765	0.0002730161896
766	0.0002730017269
767	0.0002729920183
768	0.0002729800029
769	0.0002730117822
770	0.0002729718815
771	0.000272994044
772	0.0002729925599
773	0.0002729656527
774	0.0002729670562
775	0.0002730351421
776	0.0002730092956
777	0.0002729208555
778	0.0002729723406
779	0.0002729368773
780	0.000272945351
781	0.0002729066833
782	0.0002729493386
783	0.0002729561034
784	0.0002729491775
785	0.0002729339934
786	0.0002729296722
787	0.0002729150727
788	0.0002729340664
789	0.0002729138078
790	0.0002729437001
791	0.000272919184
792	0.0002728976737
793	0.000272878828
794	0.0002729459506
795	0.0002729324362
796	0.0002729289432
797	0.0002729028325
798	0.0002729200404
799	0.0002728591165
800	0.0002728972558
801	0.0002728745667
802	0.0002729128559
803	0.0002728968079
804	0.0002728564256
805	0.0002728776249
806	0.0002728702212
807	0.0002728791784
808	0.0002728670656
809	0.0002728687296
810	0.000272893077
811	0.0002728472942
812	0.000272866346
813	0.0002728586499
814	0.0002728846389
815	0.0002728719658
816	0.000272843835
817	0.0002728719189
818	0.0002728729158
819	0.0002728639811
820	0.0002728595494
821	0.0002728163638
822	0.0002728485684
823	0.0002728461398
824	0.0002728101593
825	0.0002728502624
826	0.000272861204
827	0.0002728370365
828	0.0002728285628
829	0.0002727964612
830	0.0002728253247
831	0.0002728397555
832	0.0002728056676
833	0.0002727948515
834	0.0002728317428
835	0.0002728231472
836	0.0002728290219
837	0.0002728022309
838	0.0002728022309
839	0.0002728022309
840	0.0002728022309
841	0.0002728022309
842	0.0002728022309
843	0.0002728022309
844	0.0002728022309
845	0.0002728022309
846	0.0002728022309
847	0.0002728022309
848	0.0002728022309
849	0.0002728022309
850	0.0002728022309
851	0.0002728022309
852	0.0002728022309
853	0.0002728022309
854	0.0002728022309
855	0.0002728022309
856	0.0002728022309
857	0.0002728022309
858	0.0002728022309
859	0.0002728022309
860	0.0002728022309
861	0.0002728022309
862	0.0002728022309
863	0.0002728022309
864	0.0002728022309
865	0.0002728022309
866	0.0002728022309
867	0.0002728022309
868	0.0002728022309
869	0.0002728022309
870	0.0002728022309
871	0.0002728022309
872	0.0002728022309
873	0.0002728022309
874	0.0002728022309
875	0.0002728022309
876	0.0002728022309
877	0.0002728022309
878	0.0002728022309
879	0.0002728022309
880	0.0002728022309
881	0.0002728022309
882	0.0002728022309
883	0.0002728022309
884	0.0002728022309
885	0.0002728022309
886	0.0002728022309
887	0.0002728022309
888	0.0002728022309
889	0.0002728022309
890	0.0002728022309
891	0.0002728022309
892	0.0002728022309
893	0.0002728022309
894	0.0002728022309
895	0.0002728022309
896	0.0002728022309
897	0.0002728022309
898	0.0002728022309
899	0.0002728022309
900	0.0002728022309
901	0.0002728022309
902	0.0002728022309
903	0.0002728022309
904	0.0002728022309
905	0.0002728022309
906	0.0002728022309
907	0.0002728022309
908	0.0002728022309
909	0.0002728022309
910	0.0002728022309
911	0.0002728022309
912	0.0002728022309
913	0.0002728022309
914	0.0002728022309
915	0.0002728022309
916	0.0002728022309
917	0.0002728022309
918	0.0002728022309
919	0.0002728022309
920	0.0002728022309
921	0.0002728022309
922	0.0002728022309
923	0.0002728022309
924	0.0002728022309
925	0.0002728022309
926	0.0002728022309
927	0.0002728022309
928	0.0002728022309
929	0.0002728022309
930	0.0002728022309
931	0.0002728022309
932	0.0002728022309
933	0.0002728022309
934	0.0002728022309
935	0.0002728022309
936	0.0002728022309
937	0.0002728022309
938	0.0002728022309
939	0.0002728022309
940	0.0002728022309
941	0.0002728022309
942	0.0002728022309
943	0.0002728022309
944	0.0002728022309
945	0.0002728022309
946	0.0002728022309
947	0.0002728022309
948	0.0002728022309
949	0.0002728022309
950	0.0002728022309
951	0.0002728022309
952	0.0002728022309
953	0.0002728022309
954	0.0002728022309
955	0.0002728022309
956	0.0002728022309
957	0.0002728022309
958	0.0002728022309
959	0.0002728022309
960	0.0002728022309
961	0.0002728022309
962	0.0002728022309
963	0.0002728022309
964	0.0002728022309
965	0.0002728022309
966	0.0002728022309
967	0.0002728022309
968	0.0002728022309
969	0.0002728022309
970	0.0002728022309
971	0.0002728022309
972	0.0002728022309
973	0.0002728022309
974	0.0002728022309
975	0.0002728022309
976	0.0002728022309
977	0.0002728022309
978	0.0002728022309
979	0.0002728022309
980	0.0002728022309
981	0.0002728022309
982	0.0002728022309
983	0.0002728022309
984	0.0002728022309
985	0.0002728022309
986	0.0002728022309
987	0.0002728022309
988	0.0002728022309
989	0.0002728022309
990	0.0002728022309
991	0.0002728022309
992	0.0002728022309
993	0.0002728022309
994	0.0002728022309
995	0.0002728022309
996	0.0002728022309
997	0.0002728022309
998	0.0002728022309
999	0.0002728022309
